filename,class_number
040629.png,79
040630.png,62
040631.png,24
040632.png,87
040633.png,50
040634.png,79
040635.png,79
040636.png,55
040637.png,80
040638.png,79
040639.png,18
040640.png,103
040641.png,27
040642.png,24
040643.png,79
040644.png,24
040645.png,24
040646.png,79
040647.png,50
040648.png,19
040649.png,79
040650.png,42
040651.png,40
040652.png,79
040653.png,29
040654.png,79
040655.png,74
040656.png,63
040657.png,72
040658.png,62
040659.png,79
040660.png,44
040661.png,44
040662.png,57
040663.png,79
040664.png,79
040665.png,83
040666.png,72
040667.png,51
040668.png,3
040669.png,79
040670.png,79
040671.png,77
040672.png,72
040673.png,101
040674.png,68
040675.png,43
040676.png,98
040677.png,95
040678.png,79
040679.png,79
040680.png,79
040681.png,26
040682.png,25
040683.png,72
040684.png,18
040685.png,24
040686.png,29
040687.png,94
040688.png,79
040689.png,24
040690.png,1
040691.png,40
040692.png,70
040693.png,24
040694.png,79
040695.png,77
040696.png,65
040697.png,18
040698.png,50
040699.png,57
040700.png,67
040701.png,79
040702.png,24
040703.png,18
040704.png,72
040705.png,24
040706.png,79
040707.png,79
040708.png,79
040709.png,24
040710.png,74
040711.png,74
040712.png,79
040713.png,80
040714.png,18
040715.png,79
040716.png,73
040717.png,77
040718.png,40
040719.png,24
040720.png,79
040721.png,66
040722.png,72
040723.png,84
040724.png,79
040725.png,65
040726.png,24
040727.png,79
040728.png,74
040729.png,71
040730.png,95
040731.png,79
040732.png,72
040733.png,79
040734.png,23
040735.png,19
040736.png,29
040737.png,79
040738.png,57
040739.png,71
040740.png,77
040741.png,24
040742.png,24
040743.png,79
040744.png,77
040745.png,24
040746.png,57
040747.png,40
040748.png,74
040749.png,24
040750.png,14
040751.png,44
040752.png,24
040753.png,75
040754.png,9
040755.png,75
040756.png,79
040757.png,82
040758.png,17
040759.png,87
040760.png,79
040761.png,79
040762.png,62
040763.png,50
040764.png,79
040765.png,79
040766.png,9
040767.png,24
040768.png,77
040769.png,66
040770.png,48
040771.png,79
040772.png,24
040773.png,95
040774.png,79
040775.png,17
040776.png,79
040777.png,44
040778.png,101
040779.png,79
040780.png,44
040781.png,79
040782.png,84
040783.png,79
040784.png,41
040785.png,79
040786.png,65
040787.png,24
040788.png,100
040789.png,26
040790.png,82
040791.png,100
040792.png,62
040793.png,0
040794.png,24
040795.png,85
040796.png,77
040797.png,71
040798.png,19
040799.png,79
040800.png,79
040801.png,79
040802.png,46
040803.png,79
040804.png,50
040805.png,55
040806.png,71
040807.png,18
040808.png,24
040809.png,27
040810.png,65
040811.png,36
040812.png,66
040813.png,24
040814.png,24
040815.png,24
040816.png,79
040817.png,79
040818.png,50
040819.png,26
040820.png,57
040821.png,79
040822.png,9
040823.png,58
040824.png,79
040825.png,24
040826.png,94
040827.png,64
040828.png,19
040829.png,57
040830.png,77
040831.png,79
040832.png,42
040833.png,24
040834.png,79
040835.png,73
040836.png,80
040837.png,72
040838.png,79
040839.png,79
040840.png,89
040841.png,50
040842.png,74
040843.png,24
040844.png,77
040845.png,24
040846.png,72
040847.png,12
040848.png,24
040849.png,72
040850.png,71
040851.png,79
040852.png,71
040853.png,24
040854.png,3
040855.png,24
040856.png,17
040857.png,62
040858.png,18
040859.png,79
040860.png,24
040861.png,79
040862.png,14
040863.png,79
040864.png,44
040865.png,79
040866.png,18
040867.png,94
040868.png,71
040869.png,27
040870.png,77
040871.png,74
040872.png,72
040873.png,79
040874.png,50
040875.png,20
040876.png,18
040877.png,79
040878.png,79
040879.png,79
040880.png,79
040881.png,77
040882.png,65
040883.png,85
040884.png,18
040885.png,18
040886.png,95
040887.png,72
040888.png,79
040889.png,79
040890.png,79
040891.png,31
040892.png,72
040893.png,93
040894.png,77
040895.png,79
040896.png,50
040897.png,79
040898.png,77
040899.png,79
040900.png,18
040901.png,84
040902.png,74
040903.png,1
040904.png,42
040905.png,31
040906.png,24
040907.png,24
040908.png,26
040909.png,79
040910.png,79
040911.png,26
040912.png,79
040913.png,79
040914.png,24
040915.png,95
040916.png,24
040917.png,79
040918.png,94
040919.png,77
040920.png,50
040921.png,24
040922.png,77
040923.png,79
040924.png,79
040925.png,72
040926.png,42
040927.png,9
040928.png,101
040929.png,74
040930.png,79
040931.png,67
040932.png,77
040933.png,80
040934.png,80
040935.png,18
040936.png,72
040937.png,79
040938.png,84
040939.png,94
040940.png,24
040941.png,62
040942.png,74
040943.png,24
040944.png,71
040945.png,77
040946.png,73
040947.png,79
040948.png,77
040949.png,77
040950.png,44
040951.png,39
040952.png,63
040953.png,13
040954.png,8
040955.png,79
040956.png,57
040957.png,79
040958.png,27
040959.png,85
040960.png,77
040961.png,12
040962.png,24
040963.png,24
040964.png,71
040965.png,19
040966.png,72
040967.png,24
040968.png,79
040969.png,50
040970.png,29
040971.png,74
040972.png,72
040973.png,79
040974.png,24
040975.png,24
040976.png,8
040977.png,17
040978.png,77
040979.png,24
040980.png,66
040981.png,18
040982.png,24
040983.png,24
040984.png,80
040985.png,99
040986.png,79
040987.png,77
040988.png,50
040989.png,80
040990.png,24
040991.png,57
040992.png,27
040993.png,84
040994.png,79
040995.png,57
040996.png,50
040997.png,84
040998.png,24
040999.png,79
041000.png,37
041001.png,40
041002.png,46
041003.png,24
041004.png,77
041005.png,18
041006.png,57
041007.png,18
041008.png,79
041009.png,94
041010.png,79
041011.png,37
041012.png,79
041013.png,79
041014.png,74
041015.png,80
041016.png,79
041017.png,2
041018.png,101
041019.png,24
041020.png,77
041021.png,40
041022.png,67
041023.png,50
041024.png,79
041025.png,79
041026.png,77
041027.png,44
041028.png,79
041029.png,79
041030.png,31
041031.png,73
041032.png,72
041033.png,42
041034.png,23
041035.png,79
041036.png,27
041037.png,79
041038.png,77
041039.png,24
041040.png,65
041041.png,79
041042.png,74
041043.png,24
041044.png,95
041045.png,49
041046.png,44
041047.png,31
041048.png,50
041049.png,77
041050.png,79
041051.png,77
041052.png,24
041053.png,65
041054.png,51
041055.png,67
041056.png,24
041057.png,24
041058.png,17
041059.png,75
041060.png,79
041061.png,74
041062.png,77
041063.png,79
041064.png,74
041065.png,95
041066.png,24
041067.png,24
041068.png,42
041069.png,8
041070.png,9
041071.png,26
041072.png,31
041073.png,50
041074.png,79
041075.png,79
041076.png,79
041077.png,57
041078.png,24
041079.png,105
041080.png,24
041081.png,103
041082.png,50
041083.png,77
041084.png,24
041085.png,58
041086.png,57
041087.png,72
041088.png,24
041089.png,79
041090.png,67
041091.png,79
041092.png,24
041093.png,24
041094.png,14
041095.png,79
041096.png,72
041097.png,46
041098.png,79
041099.png,79
041100.png,79
041101.png,50
041102.png,79
041103.png,79
041104.png,79
041105.png,77
041106.png,79
041107.png,79
041108.png,18
041109.png,103
041110.png,84
041111.png,79
041112.png,79
041113.png,57
041114.png,79
041115.png,63
041116.png,24
041117.png,67
041118.png,24
041119.png,26
041120.png,24
041121.png,72
041122.png,79
041123.png,50
041124.png,24
041125.png,27
041126.png,24
041127.png,73
041128.png,71
041129.png,40
041130.png,94
041131.png,79
041132.png,79
041133.png,77
041134.png,77
041135.png,79
041136.png,79
041137.png,101
041138.png,24
041139.png,57
041140.png,79
041141.png,80
041142.png,79
041143.png,79
041144.png,93
041145.png,58
041146.png,72
041147.png,18
041148.png,72
041149.png,28
041150.png,26
041151.png,79
041152.png,50
041153.png,18
041154.png,40
041155.png,9
041156.png,24
041157.png,44
041158.png,77
041159.png,77
041160.png,24
041161.png,79
041162.png,67
041163.png,77
041164.png,57
041165.png,18
041166.png,14
041167.png,24
041168.png,74
041169.png,50
041170.png,72
041171.png,79
041172.png,71
041173.png,79
041174.png,79
041175.png,79
041176.png,9
041177.png,24
041178.png,24
041179.png,14
041180.png,79
041181.png,101
041182.png,24
041183.png,79
041184.png,8
041185.png,40
041186.png,77
041187.png,50
041188.png,74
041189.png,79
041190.png,18
041191.png,19
041192.png,72
041193.png,79
041194.png,50
041195.png,79
041196.png,67
041197.png,77
041198.png,24
041199.png,74
041200.png,72
041201.png,18
041202.png,79
041203.png,19
041204.png,24
041205.png,72
041206.png,63
041207.png,72
041208.png,80
041209.png,79
041210.png,60
041211.png,18
041212.png,40
041213.png,79
041214.png,67
041215.png,83
041216.png,79
041217.png,80
041218.png,105
041219.png,9
041220.png,79
041221.png,103
041222.png,79
041223.png,57
041224.png,79
041225.png,0
041226.png,79
041227.png,67
041228.png,79
041229.png,79
041230.png,57
041231.png,79
041232.png,75
041233.png,19
041234.png,94
041235.png,100
041236.png,72
041237.png,2
041238.png,44
041239.png,79
041240.png,77
041241.png,24
041242.png,24
041243.png,9
041244.png,31
041245.png,79
041246.png,72
041247.png,72
041248.png,73
041249.png,0
041250.png,19
041251.png,79
041252.png,79
041253.png,77
041254.png,48
041255.png,79
041256.png,79
041257.png,72
041258.png,79
041259.png,28
041260.png,79
041261.png,77
041262.png,79
041263.png,45
041264.png,24
041265.png,80
041266.png,24
041267.png,79
041268.png,24
041269.png,73
041270.png,85
041271.png,72
041272.png,62
041273.png,23
041274.png,79
041275.png,80
041276.png,79
041277.png,73
041278.png,24
041279.png,69
041280.png,79
041281.png,24
041282.png,29
041283.png,50
041284.png,9
041285.png,24
041286.png,40
041287.png,24
041288.png,77
041289.png,74
041290.png,79
041291.png,79
041292.png,74
041293.png,73
041294.png,40
041295.png,68
041296.png,9
041297.png,74
041298.png,50
041299.png,1
041300.png,44
041301.png,73
041302.png,50
041303.png,79
041304.png,57
041305.png,79
041306.png,58
041307.png,73
041308.png,79
041309.png,72
041310.png,80
041311.png,79
041312.png,72
041313.png,79
041314.png,79
041315.png,79
041316.png,57
041317.png,7
041318.png,8
041319.png,79
041320.png,24
041321.png,50
041322.png,72
041323.png,79
041324.png,101
041325.png,44
041326.png,24
041327.png,98
041328.png,79
041329.png,79
041330.png,12
041331.png,67
041332.png,9
041333.png,19
041334.png,79
041335.png,79
041336.png,79
041337.png,8
041338.png,102
041339.png,79
041340.png,9
041341.png,79
041342.png,24
041343.png,18
041344.png,18
041345.png,17
041346.png,69
041347.png,95
041348.png,79
041349.png,24
041350.png,19
041351.png,49
041352.png,24
041353.png,79
041354.png,24
041355.png,72
041356.png,79
041357.png,75
041358.png,65
041359.png,57
041360.png,77
041361.png,77
041362.png,79
041363.png,19
041364.png,50
041365.png,44
041366.png,8
041367.png,72
041368.png,79
041369.png,24
041370.png,79
041371.png,50
041372.png,100
041373.png,18
041374.png,79
041375.png,76
041376.png,80
041377.png,79
041378.png,67
041379.png,2
041380.png,51
041381.png,79
041382.png,102
041383.png,9
041384.png,1
041385.png,50
041386.png,31
041387.png,24
041388.png,79
041389.png,18
041390.png,95
041391.png,40
041392.png,62
041393.png,79
041394.png,24
041395.png,24
041396.png,73
041397.png,79
041398.png,25
041399.png,79
041400.png,79
041401.png,80
041402.png,77
041403.png,27
041404.png,79
041405.png,50
041406.png,94
041407.png,74
041408.png,55
041409.png,98
041410.png,24
041411.png,79
041412.png,84
041413.png,79
041414.png,8
041415.png,79
041416.png,65
041417.png,24
041418.png,24
041419.png,24
041420.png,51
041421.png,74
041422.png,79
041423.png,24
041424.png,25
041425.png,74
041426.png,14
041427.png,19
041428.png,79
041429.png,18
041430.png,65
041431.png,18
041432.png,24
041433.png,18
041434.png,62
041435.png,79
041436.png,73
041437.png,50
041438.png,79
041439.png,57
041440.png,79
041441.png,79
041442.png,50
041443.png,19
041444.png,67
041445.png,60
041446.png,18
041447.png,72
041448.png,42
041449.png,50
041450.png,18
041451.png,3
041452.png,72
041453.png,79
041454.png,44
041455.png,42
041456.png,79
041457.png,67
041458.png,24
041459.png,42
041460.png,23
041461.png,65
041462.png,50
041463.png,61
041464.png,44
041465.png,77
041466.png,79
041467.png,9
041468.png,67
041469.png,79
041470.png,71
041471.png,4
041472.png,24
041473.png,72
041474.png,9
041475.png,75
041476.png,18
041477.png,72
041478.png,58
041479.png,77
041480.png,77
041481.png,74
041482.png,79
041483.png,24
041484.png,72
041485.png,79
041486.png,79
041487.png,9
041488.png,77
041489.png,77
041490.png,95
041491.png,24
041492.png,72
041493.png,50
041494.png,50
041495.png,66
041496.png,19
041497.png,24
041498.png,24
041499.png,24
041500.png,77
041501.png,79
041502.png,101
041503.png,73
041504.png,50
041505.png,79
041506.png,77
041507.png,77
041508.png,94
041509.png,73
041510.png,72
041511.png,22
041512.png,26
041513.png,24
041514.png,51
041515.png,75
041516.png,24
041517.png,79
041518.png,27
041519.png,44
041520.png,79
041521.png,20
041522.png,24
041523.png,79
041524.png,12
041525.png,79
041526.png,67
041527.png,24
041528.png,79
041529.png,50
041530.png,79
041531.png,79
041532.png,80
041533.png,26
041534.png,24
041535.png,73
041536.png,23
041537.png,101
041538.png,50
041539.png,71
041540.png,65
041541.png,94
041542.png,67
041543.png,79
041544.png,44
041545.png,37
041546.png,101
041547.png,79
041548.png,18
041549.png,24
041550.png,40
041551.png,50
041552.png,13
041553.png,102
041554.png,79
041555.png,57
041556.png,79
041557.png,44
041558.png,24
041559.png,75
041560.png,24
041561.png,79
041562.png,57
041563.png,3
041564.png,79
041565.png,25
041566.png,77
041567.png,79
041568.png,95
041569.png,79
041570.png,72
041571.png,72
041572.png,57
041573.png,79
041574.png,77
041575.png,79
041576.png,40
041577.png,74
041578.png,42
041579.png,72
041580.png,79
041581.png,24
041582.png,31
041583.png,55
041584.png,24
041585.png,79
041586.png,79
041587.png,102
041588.png,67
041589.png,79
041590.png,24
041591.png,85
041592.png,103
041593.png,19
041594.png,74
041595.png,98
041596.png,79
041597.png,19
041598.png,17
041599.png,79
041600.png,62
041601.png,79
041602.png,95
041603.png,102
041604.png,57
041605.png,24
041606.png,77
041607.png,79
041608.png,79
041609.png,18
041610.png,79
041611.png,52
041612.png,77
041613.png,9
041614.png,2
041615.png,77
041616.png,72
041617.png,25
041618.png,57
041619.png,105
041620.png,79
041621.png,25
041622.png,24
041623.png,40
041624.png,24
041625.png,95
041626.png,50
041627.png,9
041628.png,18
041629.png,62
041630.png,79
041631.png,94
041632.png,16
041633.png,80
041634.png,80
041635.png,50
041636.png,41
041637.png,79
041638.png,71
041639.png,75
041640.png,72
041641.png,79
041642.png,79
041643.png,72
041644.png,74
041645.png,79
041646.png,77
041647.png,24
041648.png,72
041649.png,79
041650.png,74
041651.png,79
041652.png,43
041653.png,79
041654.png,77
041655.png,79
041656.png,67
041657.png,79
041658.png,73
041659.png,79
041660.png,57
041661.png,48
041662.png,50
041663.png,48
041664.png,23
041665.png,79
041666.png,50
041667.png,27
041668.png,77
041669.png,79
041670.png,25
041671.png,94
041672.png,77
041673.png,72
041674.png,69
041675.png,87
041676.png,77
041677.png,79
041678.png,77
041679.png,17
041680.png,85
041681.png,18
041682.png,79
041683.png,71
041684.png,79
041685.png,93
041686.png,50
041687.png,26
041688.png,77
041689.png,79
041690.png,79
041691.png,39
041692.png,77
041693.png,54
041694.png,66
041695.png,79
041696.png,77
041697.png,24
041698.png,24
041699.png,79
041700.png,73
041701.png,57
041702.png,79
041703.png,79
041704.png,96
041705.png,71
041706.png,79
041707.png,27
041708.png,79
041709.png,79
041710.png,79
041711.png,50
041712.png,17
041713.png,79
041714.png,79
041715.png,95
041716.png,24
041717.png,79
041718.png,50
041719.png,72
041720.png,73
041721.png,50
041722.png,79
041723.png,74
041724.png,63
041725.png,79
041726.png,1
041727.png,65
041728.png,24
041729.png,50
041730.png,57
041731.png,79
041732.png,79
041733.png,74
041734.png,79
041735.png,18
041736.png,80
041737.png,79
041738.png,72
041739.png,58
041740.png,50
041741.png,79
041742.png,24
041743.png,79
041744.png,95
041745.png,79
041746.png,72
041747.png,72
041748.png,79
041749.png,44
041750.png,16
041751.png,77
041752.png,79
041753.png,79
041754.png,24
041755.png,79
041756.png,79
041757.png,44
041758.png,79
041759.png,77
041760.png,40
041761.png,24
041762.png,79
041763.png,50
041764.png,79
041765.png,19
041766.png,29
041767.png,79
041768.png,79
041769.png,79
041770.png,27
041771.png,77
041772.png,67
041773.png,17
041774.png,17
041775.png,80
041776.png,40
041777.png,79
041778.png,18
041779.png,79
041780.png,99
041781.png,79
041782.png,24
041783.png,84
041784.png,75
041785.png,65
041786.png,19
041787.png,24
041788.png,77
041789.png,94
041790.png,50
041791.png,74
041792.png,79
041793.png,65
041794.png,24
041795.png,77
041796.png,79
041797.png,77
041798.png,44
041799.png,74
041800.png,80
041801.png,66
041802.png,24
041803.png,79
041804.png,72
041805.png,79
041806.png,74
041807.png,63
041808.png,74
041809.png,77
041810.png,24
041811.png,9
041812.png,50
041813.png,66
041814.png,79
041815.png,79
041816.png,79
041817.png,36
041818.png,79
041819.png,103
041820.png,24
041821.png,72
041822.png,79
041823.png,77
041824.png,24
041825.png,44
041826.png,29
041827.png,71
041828.png,67
041829.png,79
041830.png,21
041831.png,79
041832.png,79
041833.png,42
041834.png,50
041835.png,80
041836.png,50
041837.png,17
041838.png,79
041839.png,18
041840.png,79
041841.png,31
041842.png,79
041843.png,62
041844.png,79
041845.png,24
041846.png,86
041847.png,79
041848.png,24
